"HealthTopic","Population","Distribution","Unit","Time","RegionCode","RegionName","CategoryIndex","Category","Value"
"Measles","All cases","Distribution by age","%","2004-08","UK","United Kingdom",6,"20-29",0.000000000
"Measles","All cases","Distribution by age","%","2004-08","UK","United Kingdom",7,"30+",22.222222220
"Measles","All cases","Distribution by age","%","2004-09","UK","United Kingdom",1,"<1",0.000000000
"Measles","All cases","Distribution by age","%","2004-09","UK","United Kingdom",2,"1-4",0.000000000
"Measles","All cases","Distribution by age","%","2004-09","UK","United Kingdom",3,"5-9",100.000000000
"Measles","All cases","Distribution by age","%","2004-09","UK","United Kingdom",4,"10-14",0.000000000
"Measles","All cases","Distribution by age","%","2004-09","UK","United Kingdom",5,"15-19",0.000000000
"Measles","All cases","Distribution by age","%","2004-09","UK","United Kingdom",6,"20-29",0.000000000
"Measles","All cases","Distribution by age","%","2004-09","UK","United Kingdom",7,"30+",0.000000000
"Measles","All cases","Distribution by age","%","2004-10","UK","United Kingdom",1,"<1",25.000000000
"Measles","All cases","Distribution by age","%","2004-10","UK","United Kingdom",2,"1-4",0.000000000
"Measles","All cases","Distribution by age","%","2004-10","UK","United Kingdom",3,"5-9",0.000000000
"Measles","All cases","Distribution by age","%","2004-10","UK","United Kingdom",4,"10-14",25.000000000
"Measles","All cases","Distribution by age","%","2004-10","UK","United Kingdom",5,"15-19",0.000000000
"Measles","All cases","Distribution by age","%","2004-10","UK","United Kingdom",6,"20-29",25.000000000
"Measles","All cases","Distribution by age","%","2004-10","UK","United Kingdom",7,"30+",25.000000000
"Measles","All cases","Distribution by age","%","2004-11","UK","United Kingdom",1,"<1",0.000000000
"Measles","All cases","Distribution by age","%","2004-11","UK","United Kingdom",2,"1-4",0.000000000
"Measles","All cases","Distribution by age","%","2004-11","UK","United Kingdom",3,"5-9",0.000000000
"Measles","All cases","Distribution by age","%","2004-11","UK","United Kingdom",4,"10-14",0.000000000
"Measles","All cases","Distribution by age","%","2004-11","UK","United Kingdom",5,"15-19",0.000000000
"Measles","All cases","Distribution by age","%","2004-11","UK","United Kingdom",6,"20-29",100.000000000
"Measles","All cases","Distribution by age","%","2004-11","UK","United Kingdom",7,"30+",0.000000000
"Measles","All cases","Distribution by age","%","2004-12","UK","United Kingdom",1,"<1",0.000000000
"Measles","All cases","Distribution by age","%","2004-12","UK","United Kingdom",2,"1-4",50.000000000
"Measles","All cases","Distribution by age","%","2004-12","UK","United Kingdom",3,"5-9",50.000000000
"Measles","All cases","Distribution by age","%","2004-12","UK","United Kingdom",4,"10-14",0.000000000
"Measles","All cases","Distribution by age","%","2004-12","UK","United Kingdom",5,"15-19",0.000000000
"Measles","All cases","Distribution by age","%","2004-12","UK","United Kingdom",6,"20-29",0.000000000
"Measles","All cases","Distribution by age","%","2004-12","UK","United Kingdom",7,"30+",0.000000000
"Measles","All cases","Distribution by age","%","2005-01","UK","United Kingdom",1,"<1",0.000000000
"Measles","All cases","Distribution by age","%","2005-01","UK","United Kingdom",2,"1-4",0.000000000
"Measles","All cases","Distribution by age","%","2005-01","UK","United Kingdom",3,"5-9",66.666666660
"Measles","All cases","Distribution by age","%","2005-01","UK","United Kingdom",4,"10-14",0.000000000
"Measles","All cases","Distribution by age","%","2005-01","UK","United Kingdom",5,"15-19",0.000000000
"Measles","All cases","Distribution by age","%","2005-01","UK","United Kingdom",6,"20-29",33.333333330
"Measles","All cases","Distribution by age","%","2005-01","UK","United Kingdom",7,"30+",0.000000000
"Measles","All cases","Distribution by age","%","2005-02","UK","United Kingdom",1,"<1",16.666666660
"Measles","All cases","Distribution by age","%","2005-02","UK","United Kingdom",2,"1-4",83.333333330
"Measles","All cases","Distribution by age","%","2005-02","UK","United Kingdom",3,"5-9",0.000000000
"Measles","All cases","Distribution by age","%","2005-02","UK","United Kingdom",4,"10-14",0.000000000
"Measles","All cases","Distribution by age","%","2005-02","UK","United Kingdom",5,"15-19",0.000000000
"Measles","All cases","Distribution by age","%","2005-02","UK","United Kingdom",6,"20-29",0.000000000
"Measles","All cases","Distribution by age","%","2005-02","UK","United Kingdom",7,"30+",0.000000000
"Measles","All cases","Distribution by age","%","2005-03","UK","United Kingdom",1,"<1",0.000000000
"Measles","All cases","Distribution by age","%","2005-03","UK","United Kingdom",2,"1-4",28.571428570
"Measles","All cases","Distribution by age","%","2005-03","UK","United Kingdom",3,"5-9",0.000000000
"Measles","All cases","Distribution by age","%","2005-03","UK","United Kingdom",4,"10-14",28.571428570
"Measles","All cases","Distribution by age","%","2005-03","UK","United Kingdom",5,"15-19",0.000000000
"Measles","All cases","Distribution by age","%","2005-03","UK","United Kingdom",6,"20-29",14.285714280
"Measles","All cases","Distribution by age","%","2005-03","UK","United Kingdom",7,"30+",28.571428570
"Measles","All cases","Distribution by age","%","2005-04","UK","United Kingdom",1,"<1",0.000000000
"Measles","All cases","Distribution by age","%","2005-04","UK","United Kingdom",2,"1-4",61.538461530
"Measles","All cases","Distribution by age","%","2005-04","UK","United Kingdom",3,"5-9",15.384615380
"Measles","All cases","Distribution by age","%","2005-04","UK","United Kingdom",4,"10-14",0.000000000
"Measles","All cases","Distribution by age","%","2005-04","UK","United Kingdom",5,"15-19",0.000000000
"Measles","All cases","Distribution by age","%","2005-04","UK","United Kingdom",6,"20-29",15.384615380
"Measles","All cases","Distribution by age","%","2005-04","UK","United Kingdom",7,"30+",7.692307690
"Measles","All cases","Distribution by age","%","2005-05","UK","United Kingdom",1,"<1",10.000000000
"Measles","All cases","Distribution by age","%","2005-05","UK","United Kingdom",2,"1-4",60.000000000
"Measles","All cases","Distribution by age","%","2005-05","UK","United Kingdom",3,"5-9",20.000000000
"Measles","All cases","Distribution by age","%","2005-05","UK","United Kingdom",4,"10-14",0.000000000
"Measles","All cases","Distribution by age","%","2005-05","UK","United Kingdom",5,"15-19",0.000000000
"Measles","All cases","Distribution by age","%","2005-05","UK","United Kingdom",6,"20-29",0.000000000
"Measles","All cases","Distribution by age","%","2005-05","UK","United Kingdom",7,"30+",10.000000000
"Measles","All cases","Distribution by age","%","2005-06","UK","United Kingdom",1,"<1",0.000000000
"Measles","All cases","Distribution by age","%","2005-06","UK","United Kingdom",2,"1-4",0.000000000
"Measles","All cases","Distribution by age","%","2005-06","UK","United Kingdom",3,"5-9",0.000000000
"Measles","All cases","Distribution by age","%","2005-06","UK","United Kingdom",4,"10-14",0.000000000
"Measles","All cases","Distribution by age","%","2005-06","UK","United Kingdom",5,"15-19",0.000000000
"Measles","All cases","Distribution by age","%","2005-06","UK","United Kingdom",6,"20-29",100.000000000
"Measles","All cases","Distribution by age","%","2005-06","UK","United Kingdom",7,"30+",0.000000000
"Measles","All cases","Distribution by age","%","2005-07","UK","United Kingdom",1,"<1",-
"Measles","All cases","Distribution by age","%","2005-07","UK","United Kingdom",2,"1-4",-
"Measles","All cases","Distribution by age","%","2005-07","UK","United Kingdom",3,"5-9",-
"Measles","All cases","Distribution by age","%","2005-07","UK","United Kingdom",4,"10-14",-
"Measles","All cases","Distribution by age","%","2005-07","UK","United Kingdom",5,"15-19",-
"Measles","All cases","Distribution by age","%","2005-07","UK","United Kingdom",6,"20-29",-
"Measles","All cases","Distribution by age","%","2005-07","UK","United Kingdom",7,"30+",-
"Measles","All cases","Distribution by age","%","2005-08","UK","United Kingdom",1,"<1",0.000000000
"Measles","All cases","Distribution by age","%","2005-08","UK","United Kingdom",2,"1-4",0.000000000
"Measles","All cases","Distribution by age","%","2005-08","UK","United Kingdom",3,"5-9",50.000000000
"Measles","All cases","Distribution by age","%","2005-08","UK","United Kingdom",4,"10-14",25.000000000
"Measles","All cases","Distribution by age","%","2005-08","UK","United Kingdom",5,"15-19",25.000000000
"Measles","All cases","Distribution by age","%","2005-08","UK","United Kingdom",6,"20-29",0.000000000
"Measles","All cases","Distribution by age","%","2005-08","UK","United Kingdom",7,"30+",0.000000000
"Measles","All cases","Distribution by age","%","2005-09","UK","United Kingdom",1,"<1",27.272727270
"Measles","All cases","Distribution by age","%","2005-09","UK","United Kingdom",2,"1-4",36.363636360
"Measles","All cases","Distribution by age","%","2005-09","UK","United Kingdom",3,"5-9",18.181818180
"Measles","All cases","Distribution by age","%","2005-09","UK","United Kingdom",4,"10-14",0.000000000
"Measles","All cases","Distribution by age","%","2005-09","UK","United Kingdom",5,"15-19",0.000000000
"Measles","All cases","Distribution by age","%","2005-09","UK","United Kingdom",6,"20-29",18.181818180
"Measles","All cases","Distribution by age","%","2005-09","UK","United Kingdom",7,"30+",0.000000000
"Measles","All cases","Distribution by age","%","2005-10","UK","United Kingdom",1,"<1",50.000000000
"Measles","All cases","Distribution by age","%","2005-10","UK","United Kingdom",2,"1-4",16.666666660
"Measles","All cases","Distribution by age","%","2005-10","UK","United Kingdom",3,"5-9",0.000000000
"Measles","All cases","Distribution by age","%","2005-10","UK","United Kingdom",4,"10-14",16.666666660
"Measles","All cases","Distribution by age","%","2005-10","UK","United Kingdom",5,"15-19",0.000000000
"Measles","All cases","Distribution by age","%","2005-10","UK","United Kingdom",6,"20-29",16.666666660
"Measles","All cases","Distribution by age","%","2005-10","UK","United Kingdom",7,"30+",0.000000000
"Measles","All cases","Distribution by age","%","2005-11","UK","United Kingdom",1,"<1",0.000000000
"Measles","All cases","Distribution by age","%","2005-11","UK","United Kingdom",2,"1-4",62.500000000
"Measles","All cases","Distribution by age","%","2005-11","UK","United Kingdom",3,"5-9",0.000000000
"Measles","All cases","Distribution by age","%","2005-11","UK","United Kingdom",4,"10-14",0.000000000
"Measles","All cases","Distribution by age","%","2005-11","UK","United Kingdom",5,"15-19",12.500000000
"Measles","All cases","Distribution by age","%","2005-11","UK","United Kingdom",6,"20-29",25.000000000
"Measles","All cases","Distribution by age","%","2005-11","UK","United Kingdom",7,"30+",0.000000000
"Measles","All cases","Distribution by age","%","2005-12","UK","United Kingdom",1,"<1",22.222222220
"Measles","All cases","Distribution by age","%","2005-12","UK","United Kingdom",2,"1-4",22.222222220
"Measles","All cases","Distribution by age","%","2005-12","UK","United Kingdom",3,"5-9",11.111111110
"Measles","All cases","Distribution by age","%","2005-12","UK","United Kingdom",4,"10-14",0.000000000
"Measles","All cases","Distribution by age","%","2005-12","UK","United Kingdom",5,"15-19",0.000000000
"Measles","All cases","Distribution by age","%","2005-12","UK","United Kingdom",6,"20-29",11.111111110
"Measles","All cases","Distribution by age","%","2005-12","UK","United Kingdom",7,"30+",33.333333330
"Measles","All cases","Distribution by age","%","2006-01","UK","United Kingdom",1,"<1",12.500000000
"Measles","All cases","Distribution by age","%","2006-01","UK","United Kingdom",2,"1-4",37.500000000
"Measles","All cases","Distribution by age","%","2006-01","UK","United Kingdom",3,"5-9",8.333333330
"Measles","All cases","Distribution by age","%","2006-01","UK","United Kingdom",4,"10-14",8.333333330
"Measles","All cases","Distribution by age","%","2006-01","UK","United Kingdom",5,"15-19",12.500000000
"Measles","All cases","Distribution by age","%","2006-01","UK","United Kingdom",6,"20-29",8.333333330
"Measles","All cases","Distribution by age","%","2006-01","UK","United Kingdom",7,"30+",12.500000000
"Measles","All cases","Distribution by age","%","2006-02","UK","United Kingdom",1,"<1",11.864406770
"Measles","All cases","Distribution by age","%","2006-02","UK","United Kingdom",2,"1-4",42.372881350
"Measles","All cases","Distribution by age","%","2006-02","UK","United Kingdom",3,"5-9",15.254237280
"Measles","All cases","Distribution by age","%","2006-02","UK","United Kingdom",4,"10-14",15.254237280
"Measles","All cases","Distribution by age","%","2006-02","UK","United Kingdom",5,"15-19",5.084745760
"Measles","All cases","Distribution by age","%","2006-02","UK","United Kingdom",6,"20-29",6.779661010
"Measles","All cases","Distribution by age","%","2006-02","UK","United Kingdom",7,"30+",3.389830500
"Measles","All cases","Distribution by age","%","2006-03","UK","United Kingdom",1,"<1",3.773584900
"Measles","All cases","Distribution by age","%","2006-03","UK","United Kingdom",2,"1-4",23.584905660
"Measles","All cases","Distribution by age","%","2006-03","UK","United Kingdom",3,"5-9",23.584905660
"Measles","All cases","Distribution by age","%","2006-03","UK","United Kingdom",4,"10-14",16.981132070
"Measles","All cases","Distribution by age","%","2006-03","UK","United Kingdom",5,"15-19",8.490566030
"Measles","All cases","Distribution by age","%","2006-03","UK","United Kingdom",6,"20-29",15.094339620
"Measles","All cases","Distribution by age","%","2006-03","UK","United Kingdom",7,"30+",8.490566030
"Measles","All cases","Distribution by age","%","2006-04","UK","United Kingdom",1,"<1",9.638554210
"Measles","All cases","Distribution by age","%","2006-04","UK","United Kingdom",2,"1-4",27.710843370
"Measles","All cases","Distribution by age","%","2006-04","UK","United Kingdom",3,"5-9",24.096385540
"Measles","All cases","Distribution by age","%","2006-04","UK","United Kingdom",4,"10-14",8.433734930
"Measles","All cases","Distribution by age","%","2006-04","UK","United Kingdom",5,"15-19",6.626506020
"Measles","All cases","Distribution by age","%","2006-04","UK","United Kingdom",6,"20-29",7.831325300
